country_code,country_name,year,poverty_215,poverty_365,poverty_685,gini_index,gdp,cpi,population,pce,gdp_per_capita,gdp_growth,population_growth,cpi_growth,gdp_per_capita_growth,poverty_gap_215_365,poverty_gap_365_685,years_since_2000,decade
THA,Thailand,2000,8.4,23.1,61.2,42.8,3514.71662970608,0.6803545847471464,63007815,1901.38018911176,5.578223319926393e-05,7.654602614409867,1.9975649052422995,2.335560367892242,5.546247809369831,14.700000000000001,38.1,0,2000
THA,Thailand,2002,4.7,16.1,53.3,41.9,3783.75422073266,0.6962446767896385,64266437,2096.86950076628,5.887605408609567e-05,7.654602614409867,1.9975649052422995,2.335560367892242,5.546247809369831,11.400000000000002,37.199999999999996,2,2000
THA,Thailand,2004,3.1,11.9,46.7,42.5,4232.77157261934,0.7283644243020847,65452047,2374.31415379336,6.46698119711877e-05,11.866979874811623,1.8448354309730908,4.613284464959833,9.840601540007587,8.8,34.800000000000004,4,2000
THA,Thailand,2006,2.2,8.4,39.5,41.8,4551.5250018314,0.7967462576050296,66567687,2500.72624169258,6.837439014264384e-05,7.530607871069406,1.70451506276037,9.388409293667532,5.7284505065619,6.2,31.1,6,2000
THA,Thailand,2007,1.3,6.5,37.4,39.8,4760.66708464831,0.8146056162046109,67102394,2510.36126682317,7.094630758849394e-05,4.594989212028011,0.8032530858402831,2.2415365530884968,3.7615215879578834,5.2,30.9,7,2000
THA,Thailand,2008,1.0,5.2,35.2,40.3,4805.76393990836,0.8591522443364209,67619830,2561.73655775057,7.10703345439993e-05,0.9472801701566835,0.7711140678527739,5.468490180482721,0.17481805568337894,4.2,30.000000000000004,8,2000
THA,Thailand,2009,0.8,4.4,32.2,39.6,4737.45679763314,0.8516580258064178,68121080,2520.02068814478,6.954465192908187e-05,-1.4213586669952538,0.7412766343837252,-0.8722806207404288,-2.1467221516635493,3.6000000000000005,27.800000000000004,9,2000
THA,Thailand,2010,0.7,3.8,30.0,39.4,5059.35747831657,0.8795900704406212,68579447,2639.6318237561,7.377366980396576e-05,6.794799286491737,0.6728710114402237,3.2797254047779445,6.081010915399276,3.0999999999999996,26.2,10,2010
THA,Thailand,2011,0.3,2.0,25.5,37.5,5070.23740191942,0.9130918276813584,69007208,2671.37876057777,7.347402610346764e-05,0.21504555962845728,0.6237451870966471,3.8087921142578196,-0.40616618543493077,1.7,23.5,11,2010
THA,Thailand,2012,0.4,2.3,24.9,39.3,5403.87846036273,0.9406206239686012,69436098,2849.55243223438,7.782520354704739e-05,6.58038336266078,0.6215147843686042,3.0148989896391365,5.922062086882707,1.9,22.599999999999998,12,2010
THA,Thailand,2013,0.2,1.7,21.8,37.8,5516.61164164135,0.9611721300028648,69845114,2859.89308943111,7.898350114571149e-05,2.0861531602813344,0.5890538376738919,2.1848878825933227,1.4883322444044556,1.5,20.1,13,2010
THA,Thailand,2014,0.2,1.4,20.9,37.0,5541.46599361845,0.9793876946642976,70216367,2859.94051007964,7.891986199767996e-05,0.4505365538058026,0.5315375389035815,1.8951407446009094,-0.08057271089327855,1.2,19.5,14,2010
THA,Thailand,2015,0.1,0.8,16.9,36.0,5688.85335397884,0.9705690445523992,70540795,2920.92486372928,8.064628920015489e-05,2.659717853183996,0.4620404242788645,-0.9004248429853035,2.1875699713282293,0.7000000000000001,16.099999999999998,15,2010
THA,Thailand,2016,0.1,1.0,17.9,36.7,5857.78052935926,0.97239517103226,70859841,2991.54266946198,8.266714187743181e-05,2.969441552967278,0.4522858014287978,0.1881500847477513,2.5058222731878077,0.9,16.9,16,2010
THA,Thailand,2017,0.1,0.8,17.2,36.4,6076.74307700082,0.978867746554421,71160187,3070.90244454868,8.539526571228404e-05,3.7379780028308884,0.4238592632461513,0.6656322156855188,3.300130829365222,0.7000000000000001,16.4,17,2010
THA,Thailand,2018,0.1,0.9,17.8,36.4,6314.19948412043,0.9892818750236134,71376079,3201.65543669443,8.846380429668082e-05,3.9076262417335306,0.3033887474185537,1.0638953531618256,3.59333571808933,0.8,16.900000000000002,18,2010
THA,Thailand,2019,0.1,0.6,15.2,34.9,6434.53770518034,0.9962733920447,71522271,3321.82389598862,8.996551165412994e-05,1.9058349575832745,0.20481932048970197,0.7067264848979127,1.6975387497612404,0.5,14.6,19,2010
THA,Thailand,2020,0.1,0.6,15.1,35.0,6035.18627737077,0.9878455754113666,71641484,3290.38967906256,8.424150283334122e-05,-6.206373264206045,0.16667955076539176,-0.8459341281850885,-6.362447915368419,0.5,14.5,20,2020
THA,Thailand,2021,0.0,0.5,14.1,34.9,6121.52696529713,1.0,71727332,3306.27992536403,8.534441188049668e-05,1.4306217564501456,0.11983001357147582,1.230397229199709,1.3092229008988543,0.5,13.6,21,2020
THA,Thailand,2022,0.0,0.2,9.9,34.3,6278.7855138276,0.9838931510660648,71735329,3510.09110223362,8.752710277285548e-05,2.5689431643765914,0.011149166959123491,-1.6106848933935214,2.557508856485069,0.2,9.700000000000001,22,2020
THA,Thailand,2023,0.0,0.1,9.9,33.5,6408.41432577294,1.067308114955239,71702435,3752.79103432361,8.93751282752523e-05,2.064552319232149,-0.045854672249434625,8.478051076866699,2.1113751556391502,0.1,9.8,23,2020
TLS,Timor-Leste,2001,55.7,74.3,95.1,35.9,1192.78575791112,0.4178237820793709,812249,1045.94908704104,0.0014684976625531335,-19.361171466809235,23.716865148495113,33.48709309226976,-34.81985787758085,18.599999999999994,20.799999999999997,1,2000
TLS,Timor-Leste,2007,60.1,81.9,98.5,27.8,961.848462090268,0.5577408209459321,1004889,727.951345870041,0.0009571688635165356,-19.361171466809235,23.716865148495113,33.48709309226976,-34.81985787758085,21.800000000000004,16.599999999999994,7,2000
TLS,Timor-Leste,2014,43.9,71.3,96.0,28.7,1312.96494079465,0.9282873696842532,1181903,795.523998162286,0.0011108906067542343,36.50434476355488,17.615278901450804,66.43705011762842,16.060044271910545,27.4,24.700000000000003,14,2010
TON,Tonga,2000,4.6,9.7,40.5,37.7,3883.933316771355,0.3737281023775124,102677,147.27953034372553,0.037826712085192934,-6.219564698174773,4.40799789631563,90.63764484028822,-10.178877872023085,5.1,30.8,0,2000
TON,Tonga,2009,3.6,10.8,45.4,37.5,3642.369571300795,0.7124664524787909,107203,3443.13329471034,0.03397637725903935,-6.219564698174773,4.40799789631563,90.63764484028822,-10.178877872023085,7.200000000000001,34.599999999999994,9,2000
TON,Tonga,2015,4.0,15.1,55.3,33.5,4271.859109696015,0.8104832373825076,106095,4024.4785403575,0.04026447155564367,17.282418109220355,-1.0335531654897756,13.757389497105411,18.507253579930726,11.1,40.199999999999996,15,2010
TON,Tonga,2021,0.4,1.8,26.7,27.1,4638.966970083045,1.0,105490,4543.73393847988,0.043975419187439996,8.59363220930649,-0.5702436495593544,23.383181030312894,9.216431976930227,1.4,24.9,21,2020
TUV,Tuvalu,2010,9.0,21.2,60.6,39.1,2879.29645720352,0.7471323459626312,10614,,0.2712734555496062,,,,,12.2,39.400000000000006,10,2010
VNM,Viet Nam,2002,43.3,65.0,89.6,37.0,1340.51670460271,0.284100158599588,78772224,769.302134591335,1.701763180639295e-05,12.713589118890534,1.9889586969132678,7.174555615846767,10.515481831565987,21.700000000000003,24.599999999999994,2,2000
VNM,Viet Nam,2004,30.9,53.4,85.4,36.8,1510.94449049599,0.3044830824830243,80338971,872.522555615667,1.8807117787156996e-05,12.713589118890534,1.9889586969132678,7.174555615846767,10.515481831565987,22.5,32.00000000000001,4,2000
VNM,Viet Nam,2006,23.7,43.9,81.8,35.8,1699.67620343393,0.3633729912584381,82167897,983.338966800829,2.068540470780127e-05,12.490975950809812,2.276511607299536,19.340946070032317,9.987106700245786,20.2,37.9,6,2000
VNM,Viet Nam,2008,17.6,38.8,79.0,35.6,1856.00519883979,0.4415083772350566,85175788,1121.24174597107,2.1790290908019424e-05,9.197575108130707,3.6606644563387025,21.50280506705218,5.341380629606229,21.199999999999996,40.2,8,2000
VNM,Viet Nam,2010,5.2,13.7,49.6,39.3,2027.58184375924,0.5582138791893494,87455152,1208.01982428177,2.3184246981346965e-05,9.244405405044365,2.6760703405526387,26.43336071790081,6.397143017556162,8.5,35.900000000000006,10,2010
VNM,Viet Nam,2012,3.7,9.9,43.2,35.6,2224.11404253256,0.7342521829899431,89510356,1303.86044900408,2.484756113060884e-05,9.692935423456905,2.350009065217784,31.535995496249658,7.1743289769131025,6.2,33.300000000000004,12,2010
VNM,Viet Nam,2014,3.4,8.6,37.9,34.8,2439.28655744423,0.8290048801243804,91679578,1423.30860866042,2.6606651237467845e-05,9.674527060971073,2.423431317824276,12.904653105503282,7.0795282386569625,5.199999999999999,29.299999999999997,14,2010
VNM,Viet Nam,2016,2.5,6.2,29.8,35.3,2715.57887431272,0.8434574836794156,94000117,1607.59975033856,2.8889101003062794e-05,11.32676749376984,2.5311405774577134,1.7433677293753336,8.57849319414077,3.7,23.6,16,2010
VNM,Viet Nam,2018,2.2,5.2,24.2,35.7,3048.28327602145,0.9109716145100264,96237319,1799.43141796785,3.167464875056889e-05,12.251693547031795,2.37999916532019,8.004449795868052,9.64220986735025,3.0,19.0,18,2010
VNM,Viet Nam,2020,1.3,3.7,20.4,36.8,3303.16949807493,0.9943717253352532,98079191,1896.76740474564,3.367859649326563e-05,8.361631743954966,1.9138854023977858,9.155072397078401,6.326661294581015,2.4000000000000004,16.7,20,2020
VNM,Viet Nam,2022,1.6,4.2,21.5,36.1,3617.66311465012,1.0038351244047714,99680655,2057.05698178473,3.629252952491253e-05,9.520965144491544,1.6328274975269785,0.951696315211259,7.761407255108099,2.6,17.3,22,2020
VUT,Vanuatu,2010,25.7,44.4,82.0,37.4,2856.77377649901,0.7919984453796676,238248,1818.92641376484,0.011990756591866502,4.5306322716006875,22.555068667942656,18.440541955195442,-14.707214146465342,18.7,37.6,10,2010
VUT,Vanuatu,2019,19.5,36.9,81.3,32.3,2986.2036911437,0.9380472509844008,291985,1897.93126889867,0.010227250342119286,4.5306322716006875,22.555068667942656,18.440541955195442,-14.707214146465342,17.4,44.4,19,2010
WSM,Samoa,2002,5.9,15.0,51.8,40.7,3368.1705125798453,0.5397937422758521,184471,2842.74265571079,0.01825853664033829,15.816839152235618,3.0552227721430514,44.87774194129113,12.383279601761421,9.1,36.8,2,2000
WSM,Samoa,2008,3.7,12.3,49.6,42.0,3900.9086249276297,0.7820409849496471,190107,2842.74265571079,0.02051954228370144,15.816839152235618,3.0552227721430514,44.87774194129113,12.383279601761421,8.600000000000001,37.3,8,2000
WSM,Samoa,2013,4.5,11.5,49.4,38.7,3971.815098694055,0.9044749024290402,198268,2842.74265571079,0.020032557440908542,1.8176912248935473,4.292845607999696,15.655690665275834,-2.3732734193574467,7.0,37.9,13,2010
